ID CIP6,CIP6,ID Year,Year,ID University,University,ID Gender,Gender,Completions,Slug University,Slug CIP6
131401,Teaching English as a Second or Foreign Language Instructor,2012,2012,193900,New York University,2,Women,68,new-york-university,teaching-english-as-a-second-or-foreign-language-instructor
131401,Teaching English as a Second or Foreign Language Instructor,2016,2016,193900,New York University,2,Women,68,new-york-university,teaching-english-as-a-second-or-foreign-language-instructor
220211,Tax Law,2017,2017,193900,New York University,2,Women,68,new-york-university,tax-law
220211,Tax Law,2018,2018,193900,New York University,2,Women,68,new-york-university,tax-law
260101,General Biological Sciences,2012,2012,193900,New York University,2,Women,68,new-york-university,general-biological-sciences
270101,General Mathematics,2014,2014,193900,New York University,2,Women,68,new-york-university,general-mathematics
422813,Applied Psychology,2019,2019,193900,New York University,2,Women,68,new-york-university,applied-psychology
270301,General Applied Mathematics,2018,2018,193900,New York University,2,Women,67,new-york-university,general-applied-mathematics
500903,General Music Performance,2016,2016,193900,New York University,2,Women,67,new-york-university,general-music-performance
510602,Dental Hygiene,2018,2018,193900,New York University,2,Women,67,new-york-university,dental-hygiene
513803,Adult Health Nurse,2015,2015,193900,New York University,2,Women,67,new-york-university,adult-health-nurse
520904,Hotel Administration & Management,2014,2014,193900,New York University,2,Women,67,new-york-university,hotel-administration-management
520904,Hotel Administration & Management,2017,2017,193900,New York University,2,Women,67,new-york-university,hotel-administration-management
520904,Hotel Administration & Management,2018,2018,193900,New York University,2,Women,67,new-york-university,hotel-administration-management
220201,General Advanced Legal Studies,2015,2015,193900,New York University,2,Women,66,new-york-university,general-advanced-legal-studies
422813,Applied Psychology,2017,2017,193900,New York University,2,Women,66,new-york-university,applied-psychology
451101,Sociology,2013,2013,193900,New York University,2,Women,66,new-york-university,sociology-451101
500504,Playwriting & Screenwriting,2017,2017,193900,New York University,2,Women,66,new-york-university,playwriting-screenwriting
511201,Medicine,2018,2018,193900,New York University,2,Women,66,new-york-university,medicine-511201
512306,Occupational Therapy,2012,2012,193900,New York University,2,Women,66,new-york-university,occupational-therapy
512306,Occupational Therapy,2014,2014,193900,New York University,2,Women,66,new-york-university,occupational-therapy
110801,"Web Page, Digital, & Information Resource Design",2018,2018,193900,New York University,2,Women,65,new-york-university,web-page-digital-information-resource-design
451101,Sociology,2015,2015,193900,New York University,2,Women,65,new-york-university,sociology-451101
500301,General Dance,2018,2018,193900,New York University,2,Women,65,new-york-university,general-dance
500504,Playwriting & Screenwriting,2016,2016,193900,New York University,2,Women,65,new-york-university,playwriting-screenwriting
521001,General Human Resources Management & Personnel Administration,2013,2013,193900,New York University,2,Women,65,new-york-university,general-human-resources-management-personnel-administration
500702,General Fine Studio Arts,2014,2014,193900,New York University,2,Women,64,new-york-university,general-fine-studio-arts
510204,Audiology & Speech-Language Pathology,2016,2016,193900,New York University,2,Women,64,new-york-university,audiology-speech-language-pathology
510602,Dental Hygiene,2019,2019,193900,New York University,2,Women,64,new-york-university,dental-hygiene
512306,Occupational Therapy,2019,2019,193900,New York University,2,Women,64,new-york-university,occupational-therapy
220201,General Advanced Legal Studies,2016,2016,193900,New York University,2,Women,63,new-york-university,general-advanced-legal-studies
422813,Applied Psychology,2018,2018,193900,New York University,2,Women,63,new-york-university,applied-psychology
500903,General Music Performance,2014,2014,193900,New York University,2,Women,63,new-york-university,general-music-performance
540101,General History,2018,2018,193900,New York University,2,Women,63,new-york-university,general-history
110801,"Web Page, Digital, & Information Resource Design",2012,2012,193900,New York University,2,Women,62,new-york-university,web-page-digital-information-resource-design
110801,"Web Page, Digital, & Information Resource Design",2017,2017,193900,New York University,2,Women,62,new-york-university,web-page-digital-information-resource-design
131401,Teaching English as a Second or Foreign Language Instructor,2018,2018,193900,New York University,2,Women,62,new-york-university,teaching-english-as-a-second-or-foreign-language-instructor
220209,International Law & Legal Studies,2017,2017,193900,New York University,2,Women,62,new-york-university,international-law-legal-studies
422813,Applied Psychology,2016,2016,193900,New York University,2,Women,62,new-york-university,applied-psychology
440201,Community Organization & Advocacy,2013,2013,193900,New York University,2,Women,62,new-york-university,community-organization-advocacy-440201
450201,Anthropology,2014,2014,193900,New York University,2,Women,62,new-york-university,anthropology-450201
450201,Anthropology,2016,2016,193900,New York University,2,Women,62,new-york-university,anthropology-450201
500301,General Dance,2017,2017,193900,New York University,2,Women,62,new-york-university,general-dance
520301,Accounting,2013,2013,193900,New York University,2,Women,62,new-york-university,accounting-520301
520904,Hotel Administration & Management,2012,2012,193900,New York University,2,Women,62,new-york-university,hotel-administration-management
110801,"Web Page, Digital, & Information Resource Design",2013,2013,193900,New York University,2,Women,61,new-york-university,web-page-digital-information-resource-design
110801,"Web Page, Digital, & Information Resource Design",2015,2015,193900,New York University,2,Women,61,new-york-university,web-page-digital-information-resource-design
160901,French Language & Literature,2013,2013,193900,New York University,2,Women,61,new-york-university,french-language-literature
450101,General Social Sciences,2016,2016,193900,New York University,2,Women,61,new-york-university,general-social-sciences-450101
500504,Playwriting & Screenwriting,2014,2014,193900,New York University,2,Women,61,new-york-university,playwriting-screenwriting
500504,Playwriting & Screenwriting,2018,2018,193900,New York University,2,Women,61,new-york-university,playwriting-screenwriting
512201,General Public Health,2013,2013,193900,New York University,2,Women,61,new-york-university,general-public-health
